replicate,availability_target_fraction,availability_relation,availability_slope,availability_intercept,model_quality,score_noise_sd,expected_score_latent_correlation,nominal_fraction,protocol,from_scenario,to_scenario,from_eligible_n,to_eligible_n,from_selected_n,to_selected_n,delta_selected_n,from_true_positive_n,to_true_positive_n,delta_true_positive_n,from_population_event_capture,to_population_event_capture,delta_population_event_capture,threshold
93,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,70045,100000,3502,5000,1498,535,985,450,0.05336658354114713,0.09825436408977556,0.04488778054862843,
93,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,70045,100000,5000,5000,0,730,985,255,0.07281795511221945,0.09825436408977556,0.025436408977556113,
93,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,70045,100000,2556,4791,2235,415,950,535,0.04139650872817955,0.09476309226932668,0.05336658354114713,3.7080567709948284
93,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,available_subset,all_population,70045,100000,7004,10000,2996,953,1818,865,0.09506234413965087,0.18134663341645885,0.08628428927680798,
93,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,available_subset,all_population,70045,100000,10000,10000,0,1290,1818,528,0.1286783042394015,0.18134663341645885,0.052668329177057355,
93,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,available_subset,all_population,70045,100000,5543,9959,4416,798,1808,1010,0.07960099750623441,0.18034912718204488,0.10074812967581047,2.8798353168918314
93,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,available_subset,all_population,70045,100000,14009,20000,5991,1678,3145,1467,0.16738154613466333,0.31371571072319204,0.14633416458852871,
93,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,available_subset,all_population,70045,100000,20000,20000,0,2243,3145,902,0.22374064837905236,0.31371571072319204,0.08997506234413968,
93,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,available_subset,all_population,70045,100000,11616,19790,8174,1441,3121,1680,0.14374064837905237,0.3113216957605985,0.1675810473815461,1.9015267727513467
93,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,70151,100000,3508,5000,1492,698,985,287,0.06962593516209477,0.09825436408977556,0.02862842892768079,
93,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,70151,100000,5000,5000,0,939,985,46,0.09366583541147132,0.09825436408977556,0.004588528678304241,
93,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,70151,100000,3360,4791,1431,670,950,280,0.06683291770573566,0.09476309226932668,0.027930174563591023,3.7080567709948284
93,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,available_subset,all_population,70151,100000,7015,10000,2985,1275,1818,543,0.12718204488778054,0.18134663341645885,0.05416458852867831,
93,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,available_subset,all_population,70151,100000,10000,10000,0,1693,1818,125,0.16887780548628428,0.18134663341645885,0.012468827930174564,
93,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,available_subset,all_population,70151,100000,6982,9959,2977,1266,1808,542,0.126284289276808,0.18034912718204488,0.05406483790523689,2.8798353168918314
93,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,available_subset,all_population,70151,100000,14030,20000,5970,2209,3145,936,0.22034912718204488,0.31371571072319204,0.09336658354114716,
93,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,available_subset,all_population,70151,100000,20000,20000,0,2909,3145,236,0.29017456359102245,0.31371571072319204,0.023541147132169593,
93,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,available_subset,all_population,70151,100000,13979,19790,5811,2199,3121,922,0.21935162094763092,0.3113216957605985,0.09197007481296757,1.9015267727513467
93,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,70078,100000,3504,5000,1496,761,985,224,0.07591022443890275,0.09825436408977556,0.022344139650872813,
93,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,70078,100000,5000,5000,0,1037,985,-52,0.10344139650872818,0.09825436408977556,-0.005187032418952617,
93,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,70078,100000,4046,4791,745,860,950,90,0.085785536159601,0.09476309226932668,0.008977556109725685,3.7080567709948284
93,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,available_subset,all_population,70078,100000,7008,10000,2992,1388,1818,430,0.13845386533665835,0.18134663341645885,0.0428927680798005,
93,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,available_subset,all_population,70078,100000,10000,10000,0,1878,1818,-60,0.18733167082294264,0.18134663341645885,-0.00598503740648379,
93,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,available_subset,all_population,70078,100000,8253,9959,1706,1620,1808,188,0.16159600997506235,0.18034912718204488,0.018753117206982528,2.8798353168918314
93,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,available_subset,all_population,70078,100000,14016,20000,5984,2476,3145,669,0.24698254364089775,0.31371571072319204,0.06673316708229429,
93,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,available_subset,all_population,70078,100000,20000,20000,0,3276,3145,-131,0.32678304239401496,0.31371571072319204,-0.013067331670822913,
93,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,available_subset,all_population,70078,100000,16079,19790,3711,2752,3121,369,0.2745137157107232,0.3113216957605985,0.03680798004987529,1.9015267727513467
93,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,89911,100000,4496,5000,504,782,985,203,0.07800498753117208,0.09825436408977556,0.020249376558603482,
93,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,89911,100000,5000,5000,0,856,985,129,0.08538653366583542,0.09825436408977556,0.012867830423940144,
93,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,89911,100000,3832,4791,959,681,950,269,0.06793017456359102,0.09476309226932668,0.026832917705735662,3.7080567709948284
93,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,available_subset,all_population,89911,100000,8991,10000,1009,1430,1818,388,0.142643391521197,0.18134663341645885,0.038703241895261836,
93,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,available_subset,all_population,89911,100000,10000,10000,0,1559,1818,259,0.15551122194513717,0.18134663341645885,0.02583541147132168,
93,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,available_subset,all_population,89911,100000,8152,9959,1807,1321,1808,487,0.1317705735660848,0.18034912718204488,0.048578553615960085,2.8798353168918314
93,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,available_subset,all_population,89911,100000,17982,20000,2018,2507,3145,638,0.25007481296758105,0.31371571072319204,0.06364089775561099,
93,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,available_subset,all_population,89911,100000,20000,20000,0,2740,3145,405,0.27331670822942644,0.31371571072319204,0.0403990024937656,
93,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,available_subset,all_population,89911,100000,16603,19790,3187,2349,3121,772,0.2343142144638404,0.3113216957605985,0.07700748129675808,1.9015267727513467
93,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,90010,100000,4500,5000,500,888,985,97,0.0885785536159601,0.09825436408977556,0.009675810473815452,
93,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,90010,100000,5000,5000,0,975,985,10,0.09725685785536159,0.09825436408977556,0.0009975062344139696,
93,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,90010,100000,4323,4791,468,858,950,92,0.0855860349127182,0.09476309226932668,0.009177057356608481,3.7080567709948284
93,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,available_subset,all_population,90010,100000,9001,10000,999,1632,1818,186,0.1627930174563591,0.18134663341645885,0.018553615960099745,
93,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,available_subset,all_population,90010,100000,10000,10000,0,1760,1818,58,0.17556109725685787,0.18134663341645885,0.005785536159600979,
93,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,available_subset,all_population,90010,100000,8942,9959,1017,1620,1808,188,0.16159600997506235,0.18034912718204488,0.018753117206982528,2.8798353168918314
93,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,available_subset,all_population,90010,100000,18002,20000,1998,2828,3145,317,0.28209476309226933,0.31371571072319204,0.03162094763092271,
93,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,available_subset,all_population,90010,100000,20000,20000,0,3075,3145,70,0.30673316708229426,0.31371571072319204,0.006982543640897787,
93,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,available_subset,all_population,90010,100000,17834,19790,1956,2807,3121,314,0.28,0.3113216957605985,0.031321695760598456,1.9015267727513467
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,available_subset,all_population,89965,100000,4498,5000,502,910,985,75,0.09077306733167083,0.09825436408977556,0.00748129675810473,
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,available_subset,all_population,89965,100000,5000,5000,0,996,985,-11,0.09935162094763092,0.09825436408977556,-0.001097256857855361,
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,available_subset,all_population,89965,100000,4593,4791,198,925,950,25,0.09226932668329177,0.09476309226932668,0.00249376558603491,3.7080567709948284
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,available_subset,all_population,89965,100000,8996,10000,1004,1677,1818,141,0.16728179551122194,0.18134663341645885,0.01406483790523691,
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,available_subset,all_population,89965,100000,10000,10000,0,1828,1818,-10,0.18234413965087282,0.18134663341645885,-0.0009975062344139696,
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,available_subset,all_population,89965,100000,9467,9959,492,1750,1808,58,0.1745635910224439,0.18034912718204488,0.005785536159600979,2.8798353168918314
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,available_subset,all_population,89965,100000,17993,20000,2007,2938,3145,207,0.29306733167082294,0.31371571072319204,0.020648379052369104,
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,available_subset,all_population,89965,100000,20000,20000,0,3179,3145,-34,0.3171072319201995,0.31371571072319204,-0.0033915211970074743,
93,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,available_subset,all_population,89965,100000,18702,19790,1088,3021,3121,100,0.30134663341645884,0.3113216957605985,0.00997506234413964,1.9015267727513467
94,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,available_subset,all_population,49809,100000,2490,5000,2510,538,1687,1149,0.05458050116668357,0.17114740793344832,0.11656690676676475,
94,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,available_subset,all_population,49809,100000,5000,5000,0,920,1687,767,0.09333468600994217,0.17114740793344832,0.07781272192350615,
94,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,available_subset,all_population,49809,100000,735,4986,4251,211,1684,1473,0.021406107334888912,0.17084305569645936,0.14943694836157045,1.8386039321801384
94,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,available_subset,all_population,49809,100000,4981,10000,5019,919,2818,1899,0.0932332352642792,0.2858882012782794,0.19265496601400023,
94,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,available_subset,all_population,49809,100000,10000,10000,0,1468,2818,1350,0.14892969463325556,0.2858882012782794,0.13695850664502385,
94,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,available_subset,all_population,49809,100000,1875,9846,7971,428,2783,2355,0.043420919143755704,0.2823374251800751,0.2389165060363194,1.4381240139786642
94,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,available_subset,all_population,49809,100000,9962,20000,10038,1466,4551,3085,0.1487267931419296,0.46170234351222483,0.31297555037029523,
94,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,available_subset,all_population,49809,100000,20000,20000,0,2208,4551,2343,0.2240032464238612,0.46170234351222483,0.23769909708836362,
94,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,available_subset,all_population,49809,100000,4833,20103,15270,899,4561,3662,0.09120422035101958,0.4627168509688546,0.371512630617835,0.9396715245662217
94,0.5,risk_independent,0.0,0.0,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,available_subset,all_population,49788,100000,2489,5000,2511,826,1687,861,0.08379831591762199,0.17114740793344832,0.08734909201582633,
94,0.5,risk_independent,0.0,0.0,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,available_subset,all_population,49788,100000,5000,5000,0,1383,1687,304,0.1403063812519022,0.17114740793344832,0.03084102668154612,
94,0.5,risk_independent,0.0,0.0,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,available_subset,all_population,49788,100000,2523,4986,2463,833,1684,851,0.08450847113726286,0.17084305569645936,0.0863345845591965,1.8386039321801384
94,0.5,risk_independent,0.0,0.0,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,available_subset,all_population,49788,100000,4979,10000,5021,1379,2818,1439,0.1399005782692503,0.2858882012782794,0.14598762300902912,
